Label,Min,Average,90% Line,Max,# Samples,failure,TEST
TC04_PCG_External_QuoteExistingCustomer_Collections_13g_CoveragePage_selectno0fStories_S,1.633,1.833,1.795,2.483,6,0,TC04_PCG_External_QuoteExistingCustomer_Collections_13g_CoveragePage_selectno0fStories_S
TC04_PCG_External_QuoteExistingCustomer_Collections_13f_CoveragePage_selectprotectionclass_XL,1.676,2.172,2.725,2.725,4,0,TC04_PCG_External_QuoteExistingCustomer_Collections_13f_CoveragePage_selectprotectionclass_XL
TC04_PCG_External_QuoteExistingCustomer_Collections_13g_CoveragePage_selectno0fStories_L,1.602,1.756,1.835,2,5,0,TC04_PCG_External_QuoteExistingCustomer_Collections_13g_CoveragePage_selectno0fStories_L
TC04_PCG_External_QuoteExistingCustomer_Collections_13h_CoveragePage_PercentageofCoverage_M,1.623,1.759,1.95,1.95,3,0,TC04_PCG_External_QuoteExistingCustomer_Collections_13h_CoveragePage_PercentageofCoverage_M
TC04_PCG_External_QuoteExistingCustomer_Collections_13h_CoveragePage_PercentageofCoverage_S,1.634,1.975,1.745,3.443,6,0,TC04_PCG_External_QuoteExistingCustomer_Collections_13h_CoveragePage_PercentageofCoverage_S
TC04_PCG_External_QuoteExistingCustomer_Collections_13g_CoveragePage_selectno0fStories_XL,1.733,2.077,2.685,2.685,4,0,TC04_PCG_External_QuoteExistingCustomer_Collections_13g_CoveragePage_selectno0fStories_XL
TC04_PCG_External_QuoteExistingCustomer_Collections_13h_CoveragePage_PercentageofCoverage_L,1.642,1.787,1.866,1.938,5,0,TC04_PCG_External_QuoteExistingCustomer_Collections_13h_CoveragePage_PercentageofCoverage_L
TC04_PCG_External_QuoteExistingCustomer_Collections_13i_CoveragePage_ClickNext_M,3.676,3.866,4.045,4.045,3,0,TC04_PCG_External_QuoteExistingCustomer_Collections_13i_CoveragePage_ClickNext_M
TC04_PCG_External_QuoteExistingCustomer_Collections_13i_CoveragePage_ClickNext_S,3.716,4.086,4.389,4.633,6,0,TC04_PCG_External_QuoteExistingCustomer_Collections_13i_CoveragePage_ClickNext_S
TC04_PCG_External_QuoteExistingCustomer_Collections_13h_CoveragePage_PercentageofCoverage_XL,1.738,2.07,2.848,2.848,4,0,TC04_PCG_External_QuoteExistingCustomer_Collections_13h_CoveragePage_PercentageofCoverage_XL
TC04_PCG_External_QuoteExistingCustomer_Collections_13i_CoveragePage_ClickNext_L,3.809,4.22,4.451,4.852,5,0,TC04_PCG_External_QuoteExistingCustomer_Collections_13i_CoveragePage_ClickNext_L
TC04_PCG_External_QuoteExistingCustomer_Collections_14b_DetailsPage_ClickNext_M,4.737,4.979,5.137,5.137,3,0,TC04_PCG_External_QuoteExistingCustomer_Collections_14b_DetailsPage_ClickNext_M
TC04_PCG_External_QuoteExistingCustomer_Collections_13i_CoveragePage_ClickNext_XL,3.684,4.579,6.534,6.534,4,0,TC04_PCG_External_QuoteExistingCustomer_Collections_13i_CoveragePage_ClickNext_XL
TC04_PCG_External_QuoteExistingCustomer_Collections_14b_DetailsPage_ClickNext_S,4.956,5.134,5.189,5.639,6,0,TC04_PCG_External_QuoteExistingCustomer_Collections_14b_DetailsPage_ClickNext_S
TC04_PCG_External_QuoteExistingCustomer_Collections_14b_DetailsPage_ClickNext_L,4.827,5.455,5.823,5.934,5,0,TC04_PCG_External_QuoteExistingCustomer_Collections_14b_DetailsPage_ClickNext_L
TC04_PCG_External_QuoteExistingCustomer_Collections_14b_DetailsPage_ClickNext_QuotepageLoad_M,3.52,4.101,4.839,4.839,3,0,TC04_PCG_External_QuoteExistingCustomer_Collections_14b_DetailsPage_ClickNext_QuotepageLoad_M
TC04_PCG_External_QuoteExistingCustomer_Collections_14b_DetailsPage_ClickNext_QuotepageLoad_S,3.251,3.606,3.852,4.046,6,0,TC04_PCG_External_QuoteExistingCustomer_Collections_14b_DetailsPage_ClickNext_QuotepageLoad_S
TC04_PCG_External_QuoteExistingCustomer_Collections_14b_DetailsPage_ClickNext_XL,4.76,5.096,5.534,5.534,4,0,TC04_PCG_External_QuoteExistingCustomer_Collections_14b_DetailsPage_ClickNext_XL
TC04_PCG_External_QuoteExistingCustomer_Collections_14b_DetailsPage_ClickNext_QuotepageLoad_L,3.222,3.741,4.244,4.495,5,0,TC04_PCG_External_QuoteExistingCustomer_Collections_14b_DetailsPage_ClickNext_QuotepageLoad_L
TC04_PCG_External_QuoteExistingCustomer_Collections_15_QuotePage_Next_M,3.195,3.497,3.94,3.94,3,0,TC04_PCG_External_QuoteExistingCustomer_Collections_15_QuotePage_Next_M
TC04_PCG_External_QuoteExistingCustomer_Collections_15_QuotePage_Next_S,2.559,2.843,3.091,3.156,6,0,TC04_PCG_External_QuoteExistingCustomer_Collections_15_QuotePage_Next_S
TC04_PCG_External_QuoteExistingCustomer_Collections_14b_DetailsPage_ClickNext_QuotepageLoad_XL,3.503,3.532,3.594,3.594,4,0,TC04_PCG_External_QuoteExistingCustomer_Collections_14b_DetailsPage_ClickNext_QuotepageLoad_XL
TC04_PCG_External_QuoteExistingCustomer_Collections_15_QuotePage_Next_L,2.316,2.986,3.052,4.055,5,0,TC04_PCG_External_QuoteExistingCustomer_Collections_15_QuotePage_Next_L
TC04_PCG_External_QuoteExistingCustomer_Collections_17_PrepackagePage_CreatePackage_M,3.857,3.988,4.065,4.065,3,0,TC04_PCG_External_QuoteExistingCustomer_Collections_17_PrepackagePage_CreatePackage_M
TC04_PCG_External_QuoteExistingCustomer_Collections_15_QuotePage_Next_XL,2.55,2.888,3.612,3.612,4,0,TC04_PCG_External_QuoteExistingCustomer_Collections_15_QuotePage_Next_XL
TC04_PCG_External_QuoteExistingCustomer_Collections_17_PrepackagePage_CreatePackage_S,2.882,3.691,4.078,4.61,6,0,TC04_PCG_External_QuoteExistingCustomer_Collections_17_PrepackagePage_CreatePackage_S
TC04_PCG_External_QuoteExistingCustomer_Collections_17_PrepackagePage_CreatePackage_L,2.911,3.266,3.444,3.594,5,0,TC04_PCG_External_QuoteExistingCustomer_Collections_17_PrepackagePage_CreatePackage_L
TC04_PCG_External_QuoteExistingCustomer_Collections_18_PrepackagePage_Click_Close_M,0.68,0.757,0.906,0.906,3,0,TC04_PCG_External_QuoteExistingCustomer_Collections_18_PrepackagePage_Click_Close_M
TC04_PCG_External_QuoteExistingCustomer_Collections_18_PrepackagePage_Click_Close_S,0.619,0.746,0.892,0.949,6,0,TC04_PCG_External_QuoteExistingCustomer_Collections_18_PrepackagePage_Click_Close_S
TC04_PCG_External_QuoteExistingCustomer_Collections_17_PrepackagePage_CreatePackage_XL,3.354,3.755,4.426,4.426,4,0,TC04_PCG_External_QuoteExistingCustomer_Collections_17_PrepackagePage_CreatePackage_XL
TC04_PCG_External_QuoteExistingCustomer_Collections_18_PrepackagePage_Click_Close_L,0.647,0.782,0.788,1.065,5,0,TC04_PCG_External_QuoteExistingCustomer_Collections_18_PrepackagePage_Click_Close_L
TC04_PCG_External_QuoteExistingCustomer_Collections_18_PrepackagePage_Click_Close_XL,0.635,0.727,0.938,0.938,4,0,TC04_PCG_External_QuoteExistingCustomer_Collections_18_PrepackagePage_Click_Close_XL
TC05_PCG_External_QuoteNewCustomer_HO_02_SearchCustomer_LargeBroker,0.863,2.958,4.908,4.908,4,0,TC05_PCG_External_QuoteNewCustomer_HO_02_SearchCustomer_LargeBroker
TC05_PCG_External_QuoteNewCustomer_HO_03_Click_CreateQuotefornewCustomer_LargeBroker,0.203,0.223,0.254,0.254,4,0,TC05_PCG_External_QuoteNewCustomer_HO_03_Click_CreateQuotefornewCustomer_LargeBroker
TC06_PCG_External_QuoteNewCustomer_PEL_02_SearchCustomername_LargeBroker,0.749,2.518,4.583,5.129,5,0,TC06_PCG_External_QuoteNewCustomer_PEL_02_SearchCustomername_LargeBroker
TC05_PCG_External_QuoteNewCustomer_HO_04_SelectProductandClickSave&Continue_LargeBroker,4.026,4.707,6.26,6.26,4,0,TC05_PCG_External_QuoteNewCustomer_HO_04_SelectProductandClickSave&Continue_LargeBroker
TC06_PCG_External_QuoteNewCustomer_PEL_03_CreateQuotefor_NewCustomer_LargeBroker,0.984,1.314,1.542,1.583,5,0,TC06_PCG_External_QuoteNewCustomer_PEL_03_CreateQuotefor_NewCustomer_LargeBroker
TC05_PCG_External_QuoteNewCustomer_HO_07_insuredPage_SelectLocationInfoAddress_LargeBroker,2.204,2.323,2.42,2.42,4,0,TC05_PCG_External_QuoteNewCustomer_HO_07_insuredPage_SelectLocationInfoAddress_LargeBroker
TC07_PCG_External_NewCustomer_Collections_02_SearchCustomerID_LargeBroker,1.056,2.932,4.742,4.742,4,0,TC07_PCG_External_NewCustomer_Collections_02_SearchCustomerID_LargeBroker
TC06_PCG_External_QuoteNewCustomer_PEL_04_SelectProductandclick_save&continue_LargeBroker,4.1,4.664,5.275,5.447,5,0,TC06_PCG_External_QuoteNewCustomer_PEL_04_SelectProductandclick_save&continue_LargeBroker
TC07_PCG_External_NewCustomer_Collections_03_CreateQuotefor_NewCustomer_LargeBroker,0.216,0.24,0.277,0.277,4,0,TC07_PCG_External_NewCustomer_Collections_03_CreateQuotefor_NewCustomer_LargeBroker
TC06_PCG_External_QuoteNewCustomer_PEL_08_Insuredpage_SelectLocationinfo_LargeBroker,1.933,2.046,2.16,2.198,5,0,TC06_PCG_External_QuoteNewCustomer_PEL_08_Insuredpage_SelectLocationinfo_LargeBroker
TC05_PCG_External_QuoteNewCustomer_HO_08_insuredPage_Clicksave_LargeBroker,16.92,17.794,18.981,18.981,4,0,TC05_PCG_External_QuoteNewCustomer_HO_08_insuredPage_Clicksave_LargeBroker
TC07_PCG_External_NewCustomer_Collections_04_SelectProductandClickSave&Continue_LargeBroker,4.015,4.659,5.926,5.926,4,0,TC07_PCG_External_NewCustomer_Collections_04_SelectProductandClickSave&Continue_LargeBroker
TC05_PCG_External_QuoteNewCustomer_HO_10_RatingPage_Selectyearbuilt_LargeBroker,1.762,1.869,2.088,2.088,4,0,TC05_PCG_External_QuoteNewCustomer_HO_10_RatingPage_Selectyearbuilt_LargeBroker
TC06_PCG_External_QuoteNewCustomer_PEL_09_Insuredpage_Clicksave&continue_LargeBroker,14.841,15.994,16.698,17.743,5,0,TC06_PCG_External_QuoteNewCustomer_PEL_09_Insuredpage_Clicksave&continue_LargeBroker
TC07_PCG_External_NewCustomer_Collections_08_InsuredPage_SelectLocationInfoAddress_LargeBroker,0.231,0.289,0.385,0.385,4,0,TC07_PCG_External_NewCustomer_Collections_08_InsuredPage_SelectLocationInfoAddress_LargeBroker
TC05_PCG_External_QuoteNewCustomer_HO_10A_RatingPage_Noofstories_LargeBroker,1.777,1.908,2.059,2.059,4,0,TC05_PCG_External_QuoteNewCustomer_HO_10A_RatingPage_Noofstories_LargeBroker
TC06_PCG_External_QuoteNewCustomer_PEL_10A_ratings_enterdetails_Clicksave_LargeBroker,1.92,2.293,2.455,3.062,5,0,TC06_PCG_External_QuoteNewCustomer_PEL_10A_ratings_enterdetails_Clicksave_LargeBroker
TC05_PCG_External_QuoteNewCustomer_HO_10B_RatingPage_SelectpreviousInsurer_LargeBroker,1.793,1.863,1.893,1.893,4,0,TC05_PCG_External_QuoteNewCustomer_HO_10B_RatingPage_SelectpreviousInsurer_LargeBroker
TC07_PCG_External_NewCustomer_Collections_09_insuredPage_Clicksave_LargeBroker,13.921,14.86,15.748,15.748,4,0,TC07_PCG_External_NewCustomer_Collections_09_insuredPage_Clicksave_LargeBroker
TC06_PCG_External_QuoteNewCustomer_PEL_11_ratings_Clicknext_LargeBroker,2.934,3.666,3.124,6.232,5,0,TC06_PCG_External_QuoteNewCustomer_PEL_11_ratings_Clicknext_LargeBroker
TC07_PCG_External_NewCustomer_Collections_10_RatingPage_SelectJewelry_LargeBroker,1.225,1.335,1.534,1.534,4,0,TC07_PCG_External_NewCustomer_Collections_10_RatingPage_SelectJewelry_LargeBroker
TC05_PCG_External_QuoteNewCustomer_HO_13_Ratingpage_ClickNext_LargeBroker,4.41,4.688,5.047,5.047,4,0,TC05_PCG_External_QuoteNewCustomer_HO_13_Ratingpage_ClickNext_LargeBroker
TC06_PCG_External_QuoteNewCustomer_PEL_12A_Coverages_Clicknext_LargeBroker,2.287,2.641,2.898,3.183,5,0,TC06_PCG_External_QuoteNewCustomer_PEL_12A_Coverages_Clicknext_LargeBroker
TC07_PCG_External_NewCustomer_Collections_11_RatingPage_SelectScheduled_LargeBroker,1.163,1.266,1.37,1.37,4,0,TC07_PCG_External_NewCustomer_Collections_11_RatingPage_SelectScheduled_LargeBroker
TC05_PCG_External_QuoteNewCustomer_HO_14_coveragepage_Enter_EstimatedHomeReplacementValue_LargeBroker,1.213,1.309,1.358,1.358,4,0,TC05_PCG_External_QuoteNewCustomer_HO_14_coveragepage_Enter_EstimatedHomeReplacementValue_LargeBroker
TC06_PCG_External_QuoteNewCustomer_PEL_13b_Details_ClickNext_LargeBroker,4.786,5.484,5.749,6.837,5,0,TC06_PCG_External_QuoteNewCustomer_PEL_13b_Details_ClickNext_LargeBroker
TC07_PCG_External_NewCustomer_Collections_12_RatingPage_Coveragelimit&ClickNext_LargeBroker,2.724,3.006,3.535,3.535,4,0,TC07_PCG_External_NewCustomer_Collections_12_RatingPage_Coveragelimit&ClickNext_LargeBroker
TC05_PCG_External_QuoteNewCustomer_HO_17_coveragepage_ClickNext_LargeBroker,3.205,3.428,3.926,3.926,4,0,TC05_PCG_External_QuoteNewCustomer_HO_17_coveragepage_ClickNext_LargeBroker
TC06_PCG_External_QuoteNewCustomer_PEL_13c_Details_ClickNext_QuotepagLoad_LargeBroker,2.922,3.111,3.077,3.613,5,0,TC06_PCG_External_QuoteNewCustomer_PEL_13c_Details_ClickNext_QuotepagLoad_LargeBroker
TC07_PCG_External_NewCustomer_Collections_13_CoveragePage_SelectRoofTypeMaterial_LargeBroker,1.762,1.862,2.067,2.067,4,0,TC07_PCG_External_NewCustomer_Collections_13_CoveragePage_SelectRoofTypeMaterial_LargeBroker
TC05_PCG_External_QuoteNewCustomer_HO_18_Detailspage_Qualifyingcredits_selectAlarm_LargeBroker,1.289,1.341,1.391,1.391,4,0,TC05_PCG_External_QuoteNewCustomer_HO_18_Detailspage_Qualifyingcredits_selectAlarm_LargeBroker
TC06_PCG_External_QuoteNewCustomer_PEL_14_Quotepage_Clicknext_LargeBroker,1.333,1.715,1.762,2.471,5,0,TC06_PCG_External_QuoteNewCustomer_PEL_14_Quotepage_Clicknext_LargeBroker
TC07_PCG_External_NewCustomer_Collections_13a_CoveragePage_SelectContructiontype_LargeBroker,1.63,1.733,1.835,1.835,4,0,TC07_PCG_External_NewCustomer_Collections_13a_CoveragePage_SelectContructiontype_LargeBroker
TC05_PCG_External_QuoteNewCustomer_HO_22_Detailspage_ClickNext_LargeBroker,6.312,6.622,6.837,6.837,4,0,TC05_PCG_External_QuoteNewCustomer_HO_22_Detailspage_ClickNext_LargeBroker
TC06_PCG_External_QuoteNewCustomer_PEL_16_Prepackage_CreateQuotepackage_LargeBroker,1.544,2.793,3.153,4.682,5,0,TC06_PCG_External_QuoteNewCustomer_PEL_16_Prepackage_CreateQuotepackage_LargeBroker
TC07_PCG_External_NewCustomer_Collections_13b_CoveragePage_occupancytype_LargeBroker,1.753,2.303,3.069,3.069,4,0,TC07_PCG_External_NewCustomer_Collections_13b_CoveragePage_occupancytype_LargeBroker
TC05_PCG_External_QuoteNewCustomer_HO_22_Detailspage_ClickNext_QuotePageLoad_LargeBroker,4.334,4.897,5.584,5.584,4,0,TC05_PCG_External_QuoteNewCustomer_HO_22_Detailspage_ClickNext_QuotePageLoad_LargeBroker
TC06_PCG_External_QuoteNewCustomer_PEL_17_Prepackage_Clickclose_LargeBroker,0.717,0.798,0.846,0.94,5,0,TC06_PCG_External_QuoteNewCustomer_PEL_17_Prepackage_Clickclose_LargeBroker
TC07_PCG_External_NewCustomer_Collections_13c_CoveragePage_DetailsYearBuilt_LargeBroker,1.902,2.03,2.231,2.231,4,0,TC07_PCG_External_NewCustomer_Collections_13c_CoveragePage_DetailsYearBuilt_LargeBroker
TC05_PCG_External_QuoteNewCustomer_HO_24_Quotesummarypage_ClickNext_LargeBroker,1.536,1.764,2.095,2.095,4,0,TC05_PCG_External_QuoteNewCustomer_HO_24_Quotesummarypage_ClickNext_LargeBroker
TC06_PCG_External_QuoteNewCustomer_PEL_18_Packagepage_SendToUnderwriter_LargeBroker,6.611,7.036,7.061,7.675,5,0,TC06_PCG_External_QuoteNewCustomer_PEL_18_Packagepage_SendToUnderwriter_LargeBroker
TC07_PCG_External_NewCustomer_Collections_13d_CoveragePage_SquareFootage_LargeBroker,1.58,1.641,1.712,1.712,4,0,TC07_PCG_External_NewCustomer_Collections_13d_CoveragePage_SquareFootage_LargeBroker
TC05_PCG_External_QuoteNewCustomer_HO_26_Prepackage_Clickcreatepackage_LargeBroker,2.977,3.795,4.878,4.878,4,0,TC05_PCG_External_QuoteNewCustomer_HO_26_Prepackage_Clickcreatepackage_LargeBroker
TC07_PCG_External_NewCustomer_Collections_13e_CoveragePage_SelectFamiliesinHome_LargeBroker,1.649,2.098,2.671,2.671,4,0,TC07_PCG_External_NewCustomer_Collections_13e_CoveragePage_SelectFamiliesinHome_LargeBroker
TC05_PCG_External_QuoteNewCustomer_HO_27_Prepackage_createpackage_clickclose_LargeBroker,0.669,0.73,0.794,0.794,4,0,TC05_PCG_External_QuoteNewCustomer_HO_27_Prepackage_createpackage_clickclose_LargeBroker
TC07_PCG_External_NewCustomer_Collections_13f_CoveragePage_selectprotectionclass_LargeBroker,1.598,1.889,2.676,2.676,4,0,TC07_PCG_External_NewCustomer_Collections_13f_CoveragePage_selectprotectionclass_LargeBroker
TC05_PCG_External_QuoteNewCustomer_HO_28_PackagePage_SendToUnderwriter_LargeBroker,7.755,8.096,8.345,8.345,4,0,TC05_PCG_External_QuoteNewCustomer_HO_28_PackagePage_SendToUnderwriter_LargeBroker
TC07_PCG_External_NewCustomer_Collections_13g_CoveragePage_selectno0fStories_LargeBroker,1.644,1.83,1.957,1.957,4,0,TC07_PCG_External_NewCustomer_Collections_13g_CoveragePage_selectno0fStories_LargeBroker
TC07_PCG_External_NewCustomer_Collections_14_CoveragePage_PercentageofCoverage_LargeBroker,1.576,1.672,1.896,1.896,4,0,TC07_PCG_External_NewCustomer_Collections_14_CoveragePage_PercentageofCoverage_LargeBroker
TC07_PCG_External_NewCustomer_Collections_15_CoveragePage_ClickNext_LargeBroker,3.183,3.328,3.572,3.572,4,0,TC07_PCG_External_NewCustomer_Collections_15_CoveragePage_ClickNext_LargeBroker
TC07_PCG_External_NewCustomer_Collections_16b_DetailsPage_ClickNext_LargeBroker,4.916,5.147,5.345,5.345,4,0,TC07_PCG_External_NewCustomer_Collections_16b_DetailsPage_ClickNext_LargeBroker
TC07_PCG_External_NewCustomer_Collections_16C_DetailsPage_ClickNext_QuotepageLoad_LargeBroker,3.3,4.136,5.145,5.145,4,0,TC07_PCG_External_NewCustomer_Collections_16C_DetailsPage_ClickNext_QuotepageLoad_LargeBroker
TC07_PCG_External_NewCustomer_Collections_17_QuotePage_ClickNext_LargeBroker,1.521,1.654,1.774,1.774,4,0,TC07_PCG_External_NewCustomer_Collections_17_QuotePage_ClickNext_LargeBroker
TC07_PCG_External_NewCustomer_Collections_19_PrePackagePage_ClickCreatePackage_LargeBroker,3.295,3.836,4.496,4.496,4,0,TC07_PCG_External_NewCustomer_Collections_19_PrePackagePage_ClickCreatePackage_LargeBroker
TC07_PCG_External_NewCustomer_Collections_20_PrePackagePage_ClickClosePopUp_LargeBroker,0.676,0.949,1.546,1.546,4,0,TC07_PCG_External_NewCustomer_Collections_20_PrePackagePage_ClickClosePopUp_LargeBroker
TC07_PCG_External_NewCustomer_Collections_21_PackagePage_SendToUnderwriter_LargeBroker,7.07,7.656,8.161,8.161,4,0,TC07_PCG_External_NewCustomer_Collections_21_PackagePage_SendToUnderwriter_LargeBroker
TC29_PCG_Internal_Renewal_Coll_02_SearchCustomer,0.317,1.452,4.502,4.956,100,0,TC29_PCG_Internal_Renewal_Coll_02_SearchCustomer
TC29_PCG_Internal_Renewal_Coll_03_Click_CreateQuoteforNewCustomer,0.212,0.34,0.497,0.894,100,0,TC29_PCG_Internal_Renewal_Coll_03_Click_CreateQuoteforNewCustomer
TC29_PCG_Internal_Renewal_Coll_04_Productpage_Select_Renewal_Collection_and_Click_Save&Continue,2.614,4.089,4.71,40.711,100,0,TC29_PCG_Internal_Renewal_Coll_04_Productpage_Select_Renewal_Collection_and_Click_Save&Continue
TC29_PCG_Internal_Renewal_Coll_05_Insuredpage_Select_Brokercode,0.478,0.744,0.971,2.369,100,0,TC29_PCG_Internal_Renewal_Coll_05_Insuredpage_Select_Brokercode
TC29_PCG_Internal_Renewal_Coll_06_Insuredpage_Enter_LocationInfo,0.117,0.163,0.217,0.372,100,0,TC29_PCG_Internal_Renewal_Coll_06_Insuredpage_Enter_LocationInfo
TC29_PCG_Internal_Renewal_Coll_07_Insuredpage_Enter_Efffectivedate,1.646,2.126,2.547,3.512,100,0,TC29_PCG_Internal_Renewal_Coll_07_Insuredpage_Enter_Efffectivedate
TC29_PCG_Internal_Renewal_Coll_10_Ratingpage_Select_Jewelry,0.662,0.799,0.967,1.178,98,0,TC29_PCG_Internal_Renewal_Coll_10_Ratingpage_Select_Jewelry
TC29_PCG_Internal_Renewal_Coll_11_Ratingpage_Select_Scheduled,0.658,0.81,0.955,1.706,98,0,TC29_PCG_Internal_Renewal_Coll_11_Ratingpage_Select_Scheduled
TC29_PCG_Internal_Renewal_Coll_12_Ratingpage_Click_Save&Continue,1.753,2.119,2.284,8.106,98,0,TC29_PCG_Internal_Renewal_Coll_12_Ratingpage_Click_Save&Continue
TC29_PCG_Internal_Renewal_Coll_13_Coveragepage_Click_View/EditLocationDetails,1.378,1.803,1.867,21.429,98,0,TC29_PCG_Internal_Renewal_Coll_13_Coveragepage_Click_View/EditLocationDetails
TC29_PCG_Internal_Renewal_Coll_14_Coveragepage_Select_ContructionType,0.914,1.231,1.707,3.602,98,0,TC29_PCG_Internal_Renewal_Coll_14_Coveragepage_Select_ContructionType
TC29_PCG_Internal_Renewal_Coll_15_Coveragepage_Select_OccupancyType,0.914,1.157,1.377,1.999,98,0,TC29_PCG_Internal_Renewal_Coll_15_Coveragepage_Select_OccupancyType
TC29_PCG_Internal_Renewal_Coll_16_Coveragepage_Select_YearBuilt,0.972,1.499,1.962,24.352,98,0,TC29_PCG_Internal_Renewal_Coll_16_Coveragepage_Select_YearBuilt
TC29_PCG_Internal_Renewal_Coll_17_Coveragepage_Enter_AggregateSquareFootageValue,0.885,1.19,1.43,2.143,98,0,TC29_PCG_Internal_Renewal_Coll_17_Coveragepage_Enter_AggregateSquareFootageValue
TC29_PCG_Internal_Renewal_Coll_18_Coveragepage_Select_FamiliesInHome,0.931,1.305,1.256,19.23,98,0,TC29_PCG_Internal_Renewal_Coll_18_Coveragepage_Select_FamiliesInHome
TC29_PCG_Internal_Renewal_Coll_19_Coveragepage_SelectProtectionClass,0.921,1.208,1.649,2.485,94,0,TC29_PCG_Internal_Renewal_Coll_19_Coveragepage_SelectProtectionClass
TC29_PCG_Internal_Renewal_Coll_20_Coveragepage_Select_Stories,0.918,1.189,1.93,2.925,86,0,TC29_PCG_Internal_Renewal_Coll_20_Coveragepage_Select_Stories
TC29_PCG_Internal_Renewal_Coll_21_Coveragepage_Enter_LimtAmount_for_Coverage,0.884,1.132,1.354,2.153,78,0,TC29_PCG_Internal_Renewal_Coll_21_Coveragepage_Enter_LimtAmount_for_Coverage
TC29_PCG_Internal_Renewal_Coll_22_Coveragepage_Click_Save&Continue,2.296,2.599,2.861,3.603,75,0,TC29_PCG_Internal_Renewal_Coll_22_Coveragepage_Click_Save&Continue
TC29_PCG_Internal_Renewal_Coll_23_Detailspage_Click_Save&Continue,5.369,6.05,6.64,8.141,75,0,TC29_PCG_Internal_Renewal_Coll_23_Detailspage_Click_Save&Continue
TC29_PCG_Internal_Renewal_Coll_24_Quotepage_Click_ProceedtoIssuance,1.299,1.72,2.093,2.665,75,0,TC29_PCG_Internal_Renewal_Coll_24_Quotepage_Click_ProceedtoIssuance
TC29_PCG_Internal_Renewal_Coll_25_Preissuancepage_Click_AddAnotherItem_to_AddItem1,0.707,0.866,0.967,1.332,75,0,TC29_PCG_Internal_Renewal_Coll_25_Preissuancepage_Click_AddAnotherItem_to_AddItem1
TC29_PCG_Internal_Renewal_Coll_27_Preissuancepage_Click_Save_forItem1,0.815,0.995,1.224,1.893,75,0,TC29_PCG_Internal_Renewal_Coll_27_Preissuancepage_Click_Save_forItem1
